t,a,e,omega,Omega,res,M2
1.530968297684787e+06,4.634841417062690e+00,3.983306516168203e-01,-2.647227338034473e+00,0.000000e+00,2.366052e+00,-2.811754e-01
1.538900775911509e+06,4.634789938147331e+00,3.983532372333124e-01,-2.399251702009737e+00,0.000000e+00,2.368925e+00,-3.032712e-02
1.546833254138230e+06,4.634779025357568e+00,3.983850952542798e-01,-2.151251579592916e+00,0.000000e+00,2.371773e+00,2.205211e-01
1.554765732364951e+06,4.634791882223539e+00,3.984223632327425e-01,-1.903235169597224e+00,0.000000e+00,2.374604e+00,4.713693e-01
1.562698210591672e+06,4.634849256217303e+00,3.984697321083546e-01,-1.655210742172545e+00,0.000000e+00,2.377428e+00,7.222175e-01
1.570630688818394e+06,4.635096774348950e+00,3.985603516707602e-01,-1.407165398121268e+00,0.000000e+00,2.380231e+00,9.730657e-01
1.578563167045115e+06,4.635685535865448e+00,3.987285955813790e-01,-1.158571902191247e+00,0.000000e+00,2.382486e+00,1.223914e+00
1.586495645271836e+06,4.635036862840647e+00,3.986152236933440e-01,-9.100903347820016e-01,0.000000e+00,2.384852e+00,1.474762e+00
1.594428123498558e+06,4.634836671066854e+00,3.986038855652647e-01,-6.620020096241283e-01,0.000000e+00,2.387612e+00,1.725610e+00
1.602360601725279e+06,4.634788573111355e+00,3.986271920142091e-01,-4.138930318171556e-01,0.000000e+00,2.390351e+00,1.976458e+00
1.610293079952000e+06,4.634778955828825e+00,3.986592770727717e-01,-1.657600469392568e-01,0.000000e+00,2.393067e+00,2.227306e+00
1.618225558178721e+06,4.634793201991085e+00,3.986967801891990e-01,8.238877310719898e-02,0.000000e+00,2.395766e+00,2.478155e+00
1.626158036405443e+06,4.634854644373195e+00,3.987449772770519e-01,3.305451386246040e-01,0.000000e+00,2.398458e+00,2.729003e+00
1.634090514632164e+06,4.635123552656962e+00,3.988403173450268e-01,5.787271098404861e-01,0.000000e+00,2.401124e+00,2.979851e+00
1.642022992858885e+06,4.635670837283579e+00,3.989989077009585e-01,8.275000047678011e-01,0.000000e+00,-3.879986e+00,-3.052486e+00
1.649955471085607e+06,4.635016789488886e+00,3.988843497497468e-01,1.076064515789094e+00,0.000000e+00,-3.877702e+00,-2.801638e+00
1.657887949312328e+06,4.634832169714915e+00,3.988764921007696e-01,1.324283658121089e+00,0.000000e+00,-3.875073e+00,-2.550789e+00
1.665820427539049e+06,4.634787276056128e+00,3.989004332443682e-01,1.572525539919139e+00,0.000000e+00,-3.872467e+00,-2.299941e+00
1.673752905765770e+06,4.634778941264520e+00,3.989327053293674e-01,1.820790936267774e+00,0.000000e+00,-3.869884e+00,-2.049093e+00
1.681685383992492e+06,4.634794651487380e+00,3.989704293060042e-01,2.069071710013973e+00,0.000000e+00,-3.867316e+00,-1.798245e+00
1.689617862219213e+06,4.634860555496166e+00,3.990195163141680e-01,2.317359577982028e+00,0.000000e+00,-3.864756e+00,-1.547396e+00
1.697550340445934e+06,4.635153104391831e+00,3.991200571253253e-01,2.565678987306722e+00,0.000000e+00,-3.862227e+00,-1.296548e+00
1.705482818672656e+06,4.635647675287172e+00,3.992664415011387e-01,2.814628044228860e+00,0.000000e+00,-3.860328e+00,-1.045700e+00
1.713415296899377e+06,4.634998070721044e+00,3.991529092897219e-01,3.063276354898346e+00,0.000000e+00,-3.858128e+00,-7.948512e-01
1.721347775126098e+06,4.634827899262652e+00,3.991482484978107e-01,-2.971558881553455e+00,0.000000e+00,2.427556e+00,-5.440030e-01
1.729280253352819e+06,4.634786042994917e+00,3.991727590617472e-01,-2.723184465258919e+00,0.000000e+00,2.430030e+00,-2.931547e-01
1.737212731579541e+06,4.634778977093819e+00,3.992051831440347e-01,-2.474787036029688e+00,0.000000e+00,2.432481e+00,-4.230643e-02
1.745145209806262e+06,4.634796223231579e+00,3.992431062705074e-01,-2.226374707154851e+00,0.000000e+00,2.434917e+00,2.085418e-01
1.753077688032983e+06,4.634867033335571e+00,3.992931362823512e-01,-1.977955746719173e+00,0.000000e+00,2.437346e+00,4.593900e-01
1.761010166259705e+06,4.635185665266530e+00,3.993993705655945e-01,-1.729497796398618e+00,0.000000e+00,2.439736e+00,7.102382e-01
1.768942644486426e+06,4.635616776264208e+00,3.995310755018901e-01,-1.480377129759467e+00,0.000000e+00,2.441464e+00,9.610864e-01
1.776875122713147e+06,4.634980600099468e+00,3.994205420181999e-01,-1.231643284815804e+00,0.000000e+00,2.443578e+00,1.211935e+00
1.784807600939868e+06,4.634823834868246e+00,3.994187701616045e-01,-9.831624483816288e-01,0.000000e+00,2.445945e+00,1.462783e+00
1.792740079166590e+06,4.634784875303320e+00,3.994437474297936e-01,-7.346561278664850e-01,0.000000e+00,2.448287e+00,1.713631e+00
1.800672557393311e+06,4.634779083605516e+00,3.994762552627778e-01,-4.861273636667484e-01,0.000000e+00,2.450606e+00,1.964479e+00
1.808605035620032e+06,4.634797970819890e+00,3.995143331987772e-01,-2.375842404549869e-01,0.000000e+00,2.452911e+00,2.215327e+00
1.816537513846754e+06,4.634874182748835e+00,3.995653572831851e-01,1.096502070722905e-02,0.000000e+00,2.455210e+00,2.466175e+00
1.824469992073475e+06,4.635221479265201e+00,3.996778037181530e-01,2.595625739694648e-01,0.000000e+00,2.457461e+00,2.717024e+00
1.832402470300196e+06,4.635579312500357e+00,3.997925826214672e-01,5.088486653247479e-01,0.000000e+00,2.459023e+00,2.967872e+00
1.840334948526917e+06,4.634964346661290e+00,3.996867655882463e-01,7.576703080024936e-01,0.000000e+00,-3.822136e+00,-3.064465e+00
1.848267426753639e+06,4.634820000016455e+00,3.996876199314998e-01,1.006281318859052e+00,0.000000e+00,-3.819898e+00,-2.813617e+00
1.856199904980360e+06,4.634783782368384e+00,3.997130070642312e-01,1.254918598463290e+00,0.000000e+00,-3.817687e+00,-2.562769e+00
1.864132383207081e+06,4.634779255606229e+00,3.997455833120303e-01,1.503577748905014e+00,0.000000e+00,-3.815498e+00,-2.311920e+00
1.872064861433803e+06,4.634799874086230e+00,3.997838308899757e-01,1.752250718984330e+00,0.000000e+00,-3.813323e+00,-2.061072e+00
1.879997339660524e+06,4.634882068875941e+00,3.998359754346392e-01,2.000929383233359e+00,0.000000e+00,-3.811153e+00,-1.810224e+00
1.887929817887245e+06,4.635260664044829e+00,3.999552214444724e-01,2.249668002700514e+00,0.000000e+00,-3.809043e+00,-1.559375e+00
1.895862296113966e+06,4.635536678997833e+00,4.000511763970837e-01,2.499112285010975e+00,0.000000e+00,-3.807639e+00,-1.308527e+00
1.903794774340688e+06,4.634949236144408e+00,3.999515013030945e-01,2.748024749182493e+00,0.000000e+00,-3.805704e+00,-1.057679e+00
1.911727252567409e+06,4.634816364550241e+00,3.999547679356650e-01,2.996765415194141e+00,0.000000e+00,-3.803596e+00,-8.068305e-01
1.919659730794130e+06,4.634782763478523e+00,3.999805343471713e-01,-3.037652444029066e+00,0.000000e+00,2.481670e+00,-5.559823e-01
1.927592209020852e+06,4.634779506660844e+00,4.000131733204246e-01,-2.788863686398467e+00,0.000000e+00,2.483730e+00,-3.051340e-01
1.935524687247573e+06,4.634801973438321e+00,4.000516037701022e-01,-2.540061652166750e+00,0.000000e+00,2.485776e+00,-5.428573e-02
1.943457165474294e+06,4.634890790729846e+00,4.001049942357620e-01,-2.291254321542472e+00,0.000000e+00,2.487817e+00,1.965625e-01
1.951389643701016e+06,4.635303231730792e+00,4.002315787875098e-01,-2.042372546851501e+00,0.000000e+00,2.489783e+00,4.474107e-01
1.959322121927737e+06,4.635490412012922e+00,4.003071244940807e-01,-1.792778143765547e+00,0.000000e+00,2.491037e+00,6.982589e-01
1.967254600154458e+06,4.634935212575262e+00,4.002146090134326e-01,-1.543771408193901e+00,0.000000e+00,2.492879e+00,9.491071e-01
1.975187078381179e+06,4.634812942145787e+00,4.002200420929855e-01,-1.294901721532657e+00,0.000000e+00,2.494857e+00,1.199955e+00
1.983119556607901e+06,4.634781831069466e+00,4.002461133316837e-01,-1.046005024232699e+00,0.000000e+00,2.496808e+00,1.450803e+00
1.991052034834622e+06,4.634779850029808e+00,4.002787708245453e-01,-7.970876297393494e-01,0.000000e+00,2.498739e+00,1.701652e+00
1.998984513061343e+06,4.634804290549929e+00,4.003173672830135e-01,-5.481575584851450e-01,0.000000e+00,2.500657e+00,1.952500e+00
2.006916991288065e+06,4.634900464938393e+00,4.003721246165598e-01,-2.992225681964105e-01,0.000000e+00,2.502570e+00,2.203348e+00
2.014849469514786e+06,4.635348987977814e+00,4.005065044245193e-01,-5.019529256038924e-02,0.000000e+00,2.504391e+00,2.454196e+00
2.022781947741507e+06,4.635442099261030e+00,4.005604647046662e-01,1.995400895473618e-01,0.000000e+00,2.505504e+00,2.705044e+00
2.030714425968228e+06,4.634922224180376e+00,4.004757690643320e-01,4.486444269570872e-01,0.000000e+00,2.507248e+00,2.955892e+00
2.038646904194950e+06,4.634809712433578e+00,4.004831589404784e-01,6.976421568820037e-01,0.000000e+00,-3.774087e+00,-3.076445e+00
2.046579382421671e+06,4.634780971599202e+00,4.005095009409742e-01,9.466669203109125e-01,0.000000e+00,-3.772263e+00,-2.825596e+00
2.054511860648392e+06,4.634780271803737e+00,4.005421802191478e-01,1.195711772378267e+00,0.000000e+00,-3.770460e+00,-2.574748e+00
2.062444338875114e+06,4.634806822621534e+00,4.005809829406126e-01,1.444768707321620e+00,0.000000e+00,-3.768668e+00,-2.323900e+00
2.070376817101835e+06,4.634911184460970e+00,4.006373088890460e-01,1.693830295186368e+00,0.000000e+00,-3.766882e+00,-2.073051e+00
2.078309295328556e+06,4.635397533596452e+00,4.007798837836694e-01,1.943006057060983e+00,0.000000e+00,-3.765209e+00,-1.822203e+00
2.086241773555277e+06,4.635393103640713e+00,4.008115365050382e-01,2.192872798550523e+00,0.000000e+00,-3.764228e+00,-1.571355e+00
2.094174251781999e+06,4.634910194186293e+00,4.007350428742958e-01,2.442078109881218e+00,0.000000e+00,-3.762585e+00,-1.320506e+00
2.102106730008720e+06,4.634806666870866e+00,4.007442360946091e-01,2.691203047219220e+00,0.000000e+00,-3.760861e+00,-1.069658e+00
2.110039208235441e+06,4.634780181989952e+00,4.007708446895422e-01,2.940354913078626e+00,0.000000e+00,-3.759165e+00,-8.188099e-01
2.117971686462163e+06,4.634780777942510e+00,4.008035661761082e-01,-3.093659021235930e+00,0.000000e+00,2.525697e+00,-5.679616e-01
2.125904164688884e+06,4.634809594579827e+00,4.008426213383704e-01,-2.844476149964903e+00,0.000000e+00,2.527363e+00,-3.171133e-01
2.133836642915605e+06,4.634923099262113e+00,4.009007326195997e-01,-2.595288757116822e+00,0.000000e+00,2.529024e+00,-6.626505e-02
2.141769121142326e+06,4.635448162522907e+00,4.010516863396149e-01,-2.345960625155936e+00,0.000000e+00,2.530544e+00,1.845832e-01
2.149701599369048e+06,4.635344552323597e+00,4.010606927658026e-01,-2.095972400120272e+00,0.000000e+00,2.531404e+00,4.354314e-01
2.157634077595769e+06,4.634899039767653e+00,4.009924665342760e-01,-1.846662876321025e+00,0.000000e+00,2.532942e+00,6.862796e-01
2.165566555822490e+06,4.634803785464530e+00,4.010032772507201e-01,-1.597411540819371e+00,0.000000e+00,2.534539e+00,9.371278e-01
2.173499034049212e+06,4.634779460004570e+00,4.010301032433597e-01,-1.348133549003560e+00,0.000000e+00,2.536110e+00,1.187976e+00
2.181431512275933e+06,4.634781379254112e+00,4.010628436254744e-01,-1.098836669823525e+00,0.000000e+00,2.537661e+00,1.438824e+00
2.189363990502654e+06,4.634812640650116e+00,4.011021622582064e-01,-8.495289256711288e-01,0.000000e+00,2.539201e+00,1.689672e+00
2.197296468729375e+06,4.634936377835291e+00,4.011622760141755e-01,-6.002166686628287e-01,0.000000e+00,2.540737e+00,1.940520e+00
2.205228946956097e+06,4.635499803760263e+00,4.013214899343623e-01,-3.507318297301902e-01,0.000000e+00,2.542100e+00,2.191369e+00
2.213161425182818e+06,4.635297351602117e+00,4.013079473647170e-01,-1.006325774258041e-01,0.000000e+00,2.542849e+00,2.442217e+00
2.221093903409539e+06,4.634888698627591e+00,4.012478415374970e-01,1.487837738645080e-01,0.000000e+00,2.544281e+00,2.693065e+00
2.229026381636261e+06,4.634801068256813e+00,4.012601163779639e-01,3.981604167177656e-01,0.000000e+00,2.545753e+00,2.943913e+00
2.236958859862982e+06,4.634778810167427e+00,4.012871435525900e-01,6.475633349595737e-01,0.000000e+00,-3.735987e+00,-3.088424e+00
2.244891338089703e+06,4.634782073601199e+00,4.013199207052774e-01,8.969845253892570e-01,0.000000e+00,-3.734560e+00,-2.837576e+00
2.252823816316424e+06,4.634815982354736e+00,4.013595687629341e-01,1.146415950080935e+00,0.000000e+00,-3.733143e+00,-2.586727e+00
2.260756294543146e+06,4.634951228760329e+00,4.014219956156344e-01,1.395852116964801e+00,0.000000e+00,-3.731731e+00,-2.335879e+00
2.268688772769867e+06,4.635550869492381e+00,4.015890050364109e-01,1.645498577298303e+00,0.000000e+00,-3.730529e+00,-2.085031e+00
2.276621250996588e+06,4.635252162465047e+00,4.015535738339397e-01,1.895698288354745e+00,0.000000e+00,-3.729881e+00,-1.834182e+00
2.284553729223310e+06,4.634879102432594e+00,4.015013287829040e-01,2.145223813860563e+00,0.000000e+00,-3.728558e+00,-1.583334e+00
2.292486207450031e+06,4.634798513348480e+00,4.015149725070990e-01,2.394724856649694e+00,0.000000e+00,-3.727211e+00,-1.332486e+00
2.300418685676752e+06,4.634778237658087e+00,4.015422200502370e-01,2.644251750836381e+00,0.000000e+00,-3.725889e+00,-1.081637e+00
2.308351163903473e+06,4.634782877755643e+00,4.015750765850829e-01,2.893796336165178e+00,0.000000e+00,-3.724586e+00,-8.307892e-01
2.316283642130195e+06,4.634819666423735e+00,4.016151353243547e-01,-3.139834755901141e+00,0.000000e+00,2.559894e+00,-5.799409e-01
2.324216120356916e+06,4.634967883154543e+00,4.016802238108071e-01,-2.890275257084679e+00,0.000000e+00,2.561183e+00,-3.290926e-01
2.332148598583637e+06,4.635599247511432e+00,4.018540212452208e-01,-2.640461640610995e+00,0.000000e+00,2.562217e+00,-7.824436e-02
2.340081076810359e+06,4.635209485336353e+00,4.017979179324320e-01,-2.390171730551894e+00,0.000000e+00,2.562776e+00,1.726039e-01
2.348013555037080e+06,4.634870223764763e+00,4.017531154653478e-01,-2.140534897283848e+00,0.000000e+00,2.563987e+00,4.234521e-01
2.355946033263801e+06,4.634796120097334e+00,4.017679978224835e-01,-1.890910223871267e+00,0.000000e+00,2.565211e+00,6.743003e-01
2.363878511490522e+06,4.634777753842588e+00,4.017954385109022e-01,-1.641260211119007e+00,0.000000e+00,2.566409e+00,9.251485e-01
2.371810989717244e+06,4.634783808400391e+00,4.018283687869155e-01,-1.391593112203411e+00,0.000000e+00,2.567590e+00,1.175997e+00
2.379743467943965e+06,4.634823735204073e+00,4.018688790687386e-01,-1.141917033036637e+00,0.000000e+00,2.568762e+00,1.426845e+00
2.387675946170686e+06,4.634986581076648e+00,4.019369823455525e-01,-8.922347853267698e-01,0.000000e+00,2.569928e+00,1.677693e+00
2.395608424397408e+06,4.635642321306325e+00,4.021158889349475e-01,-6.422487295435140e-01,0.000000e+00,2.570790e+00,1.928541e+00
2.403540902624129e+06,4.635169652256558e+00,4.020409708920862e-01,-3.918786117135736e-01,0.000000e+00,2.571268e+00,2.179389e+00
2.411473380850850e+06,4.634862000751814e+00,4.020031034720509e-01,-1.421289540279715e-01,0.000000e+00,2.572366e+00,2.430237e+00
2.419405859077571e+06,4.634793868412507e+00,4.020191089572581e-01,1.076183551547791e-01,0.000000e+00,2.573467e+00,2.681086e+00
2.427338337304293e+06,4.634777343390540e+00,4.020467366189092e-01,3.573904328940709e-01,0.000000e+00,2.574543e+00,2.931934e+00
2.435270815531014e+06,4.634784863467684e+00,4.020797689375915e-01,6.071789890893778e-01,0.000000e+00,-3.707582e+00,-3.100403e+00
2.443203293757735e+06,4.634828217257306e+00,4.021208220060351e-01,8.569758787103806e-01,0.000000e+00,-3.706531e+00,-2.849555e+00
2.451135771984457e+06,4.635007599977554e+00,4.021923978393148e-01,1.106780339170735e+00,0.000000e+00,-3.705487e+00,-2.598707e+00
2.459068250211178e+06,4.635677258370500e+00,4.023740974382535e-01,1.356943540603847e+00,0.000000e+00,-3.704802e+00,-2.347858e+00
2.467000728437899e+06,4.635132737627623e+00,4.022829277621098e-01,1.607384814845238e+00,0.000000e+00,-3.704395e+00,-2.097010e+00
2.474933206664620e+06,4.634854361297537e+00,4.022515079617890e-01,1.857248533179281e+00,0.000000e+00,-3.703410e+00,-1.846162e+00
2.482865684891342e+06,4.634791749745761e+00,4.022685834905561e-01,2.107117669274034e+00,0.000000e+00,-3.702431e+00,-1.595313e+00
2.490798163118063e+06,4.634777001262697e+00,4.022964349245987e-01,2.357011011137099e+00,0.000000e+00,-3.701476e+00,-1.344465e+00
2.498730641344784e+06,4.634786035342723e+00,4.023296296189204e-01,2.606920267910843e+00,0.000000e+00,-3.700537e+00,-1.093617e+00
2.506663119571506e+06,4.634833160776635e+00,4.023713459561397e-01,2.856837248156967e+00,0.000000e+00,-3.699606e+00,-8.427685e-01
2.514595597798227e+06,4.635031308830417e+00,4.024469275131790e-01,3.106763893691361e+00,0.000000e+00,-3.698684e+00,-5.919202e-01
2.522528076024948e+06,4.635701321431598e+00,4.026284019991150e-01,-2.926077084875879e+00,0.000000e+00,2.585005e+00,-3.410719e-01
2.530460554251669e+06,4.635098709244478e+00,4.025241208352723e-01,-2.675572086079774e+00,0.000000e+00,2.585348e+00,-9.022367e-02
2.538393032478391e+06,4.634847272531338e+00,4.024986294327103e-01,-2.425593148033123e+00,0.000000e+00,2.586218e+00,1.606246e-01
2.546325510705112e+06,4.634789770282221e+00,4.025166904662499e-01,-2.175602759316595e+00,0.000000e+00,2.587076e+00,4.114728e-01
2.554257988931833e+06,4.634776747514944e+00,4.025447566744390e-01,-1.925588767340963e+00,0.000000e+00,2.587910e+00,6.623210e-01
2.562190467158555e+06,4.634787369315767e+00,4.025781269534646e-01,-1.675559443730288e+00,0.000000e+00,2.588729e+00,9.131692e-01
2.570122945385276e+06,4.634838657816752e+00,4.026205866538354e-01,-1.425523037172003e+00,0.000000e+00,2.589540e+00,1.164017e+00
2.578055423611997e+06,4.635058100639563e+00,4.027007268908945e-01,-1.175474037130139e+00,0.000000e+00,2.590340e+00,1.414865e+00
2.585987901838718e+06,4.635712120865805e+00,4.028783041942524e-01,-9.249465518798176e-01,0.000000e+00,2.590660e+00,1.665714e+00
2.593920380065440e+06,4.635067548091809e+00,4.027645448161522e-01,-6.743833743350911e-01,0.000000e+00,2.590945e+00,1.916562e+00
2.601852858292161e+06,4.634840699917965e+00,4.027444431977003e-01,-4.242885184549752e-01,0.000000e+00,2.591698e+00,2.167410e+00
2.609785336518882e+06,4.634787919955722e+00,4.027634061689473e-01,-1.741776368056768e-01,0.000000e+00,2.592436e+00,2.418258e+00
2.617717814745604e+06,4.634776581306661e+00,4.027916883169165e-01,7.595621555911199e-02,0.000000e+00,2.593150e+00,2.669106e+00
2.625650292972325e+06,4.634788866549127e+00,4.028252697562810e-01,3.261048061938137e-01,0.000000e+00,2.593850e+00,2.919955e+00
2.633582771199046e+06,4.634844760643371e+00,4.028685983385225e-01,5.762598454967335e-01,0.000000e+00,-3.688642e+00,-3.112383e+00
2.641515249425767e+06,4.635088365205350e+00,4.029539686767937e-01,8.264315497906487e-01,0.000000e+00,-3.687966e+00,-2.861534e+00
2.649447727652489e+06,4.635708169973767e+00,4.031236141615101e-01,1.077141802847618e+00,0.000000e+00,-3.687828e+00,-2.610686e+00
2.657380205879210e+06,4.635039120727678e+00,4.030043595584879e-01,1.327760035310530e+00,0.000000e+00,-3.687598e+00,-2.359838e+00
2.665312684105931e+06,4.634834614509981e+00,4.029891880380200e-01,1.577971333948143e+00,0.000000e+00,-3.686961e+00,-2.108989e+00
2.673245162332653e+06,4.634786211298351e+00,4.030090307957639e-01,1.828202114567836e+00,0.000000e+00,-3.686343e+00,-1.858141e+00
2.681177640559374e+06,4.634776512802673e+00,4.030375778230490e-01,2.078455265802163e+00,0.000000e+00,-3.685748e+00,-1.607293e+00
2.689110118786095e+06,4.634790546583373e+00,4.030714469683315e-01,2.328722610720090e+00,0.000000e+00,-3.685167e+00,-1.356444e+00
2.697042597012816e+06,4.634851553253609e+00,4.031158115334049e-01,2.578995825818006e+00,0.000000e+00,-3.684592e+00,-1.105596e+00
2.704975075239538e+06,4.635122531182331e+00,4.032071710980081e-01,2.829291297231412e+00,0.000000e+00,-3.684039e+00,-8.547478e-01
2.712907553466259e+06,4.635689219658180e+00,4.033647123254339e-01,3.080181536991569e+00,0.000000e+00,-3.684081e+00,-6.038995e-01
2.720840031692980e+06,4.635013298156337e+00,4.032439490034049e-01,-2.952330579051465e+00,0.000000e+00,2.599279e+00,-3.530513e-01
2.728772509919702e+06,4.634828973053791e+00,4.032332471374653e-01,-2.702002195372623e+00,0.000000e+00,2.599799e+00,-1.022030e-01
2.736704988146423e+06,4.634784627147015e+00,4.032539185560203e-01,-2.451651802339859e+00,0.000000e+00,2.600297e+00,1.486452e-01
2.744637466373144e+06,4.634776540218771e+00,4.032827371742722e-01,-2.201279646113691e+00,0.000000e+00,2.600773e+00,3.994935e-01
2.752569944599865e+06,4.634792418401170e+00,4.033169239340645e-01,-1.950893854638077e+00,0.000000e+00,2.601236e+00,6.503417e-01
2.760502422826587e+06,4.634859121174829e+00,4.033624560722540e-01,-1.700502776318495e+00,0.000000e+00,2.601693e+00,9.011899e-01
2.768434901053308e+06,4.635160991005987e+00,4.034605834722645e-01,-1.450081953745603e+00,0.000000e+00,2.602120e+00,1.152038e+00
2.776367379280029e+06,4.635656312300811e+00,4.036019541060478e-01,-1.199017224183430e+00,0.000000e+00,2.601903e+00,1.402886e+00
